HomeTeam,AwayTeam,Date,FTHG,FTAG,FTR,Year,FTR1,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
Portsmouth,Middlesbrough,13-09-2008,2,1,H,2008,D,0.75,1.5,W,L,L,W,L,W,-0.5,0.25,-0.75,-5
West Brom,West Ham,13-09-2008,3,2,H,2008,A,0.25,1.5,D,L,L,W,L,W,-0.5,0.25,-1.25,8
Wigan,Sunderland,13-09-2008,1,1,NH,2008,D,0.75,0.75,W,L,L,L,W,L,0.75,-0.75,0,-1
Stoke,Everton,14-09-2008,2,3,NH,2008,H,0.75,0.75,L,W,L,L,W,L,-0.5,-0.75,0,13
Tottenham,Aston Villa,15-09-2008,1,2,NH,2008,H,0.25,1,D,L,L,D,L,W,-0.5,0.25,-0.75,5
Blackburn,Fulham,20-09-2008,1,0,H,2008,D,1,1.5,L,D,W,W,W,L,-0.5,0.25,-0.5,-10
Bolton,Arsenal,20-09-2008,1,3,NH,2008,D,0.8,1.8,L,D,L,W,W,L,0,1.4,-1,13
Liverpool,Stoke,20-09-2008,0,0,NH,2008,A,2,0.6,W,D,W,L,L,W,0.6,-0.6,1.4,-14
Sunderland,Middlesbrough,20-09-2008,2,0,H,2008,H,0.8,1.2,D,L,W,L,W,L,-0.6,0,-0.4,2
West Ham,Newcastle,20-09-2008,3,1,H,2008,H,1.2,0.8,L,W,L,L,L,W,0,-0.6,0.4,-2
Chelsea,Man United,21-09-2008,1,1,NH,2008,H,2,1,W,D,W,D,L,W,1.4,0,1,1
Hull,Everton,21-09-2008,2,2,NH,2008,A,1.4,1.2,W,L,D,W,L,W,-0.6,-0.4,0.2,13
Man City,Portsmouth,21-09-2008,6,0,H,2008,D,1.2,1.2,L,W,W,W,W,L,0.4,-0.2,0,1
Tottenham,Wigan,21-09-2008,0,0,NH,2008,D,0.2,0.8,L,D,L,D,W,L,-0.6,0.6,-0.6,-3
West Brom,Aston Villa,21-09-2008,1,2,NH,2008,H,0.8,1.4,W,D,L,W,D,L,-0.2,0.4,-0.6,12
Arsenal,Hull,27-09-2008,1,2,NH,2008,H,1.8,1.4,W,W,L,W,L,D,1.4,-0.6,0.4,-15
Aston Villa,Sunderland,27-09-2008,2,1,H,2008,H,1.666666667,1.166666667,W,W,D,W,D,L,0.5,-0.166666667,0.5,-9
Everton,Liverpool,27-09-2008,0,2,NH,2008,H,1.166666667,1.833333333,D,W,L,D,W,D,-0.333333333,0.5,-0.666666667,1
Fulham,West Ham,27-09-2008,1,2,NH,2008,A,1,1.5,L,L,W,W,L,W,-0.166666667,0.333333333,-0.5,7
Man United,Bolton,27-09-2008,2,0,H,2008,A,1.333333333,0.666666667,W,D,L,L,L,D,0.333333333,-0.333333333,0.666666667,-15
Middlesbrough,West Brom,27-09-2008,0,1,NH,2008,H,1,0.666666667,L,L,W,L,W,D,-0.333333333,-0.333333333,0.333333333,-5
Newcastle,Blackburn,27-09-2008,1,2,NH,2008,H,0.666666667,1.166666667,L,L,L,W,L,L,-0.833333333,-0.833333333,-0.5,5
Stoke,Chelsea,27-09-2008,0,2,NH,2008,A,0.666666667,1.833333333,D,L,L,D,W,D,-0.5,1.166666667,-1.166666667,16
Portsmouth,Tottenham,28-09-2008,2,0,H,2008,D,1,0.333333333,L,W,W,D,L,D,-1.166666667,-0.5,0.666666667,-3
Wigan,Man City,28-09-2008,2,1,H,2008,D,0.833333333,1.5,D,D,W,W,L,W,0.5,1.333333333,-0.666666667,5
Blackburn,Man United,04-10-2008,0,2,NH,2008,A,1.166666667,1.333333333,W,L,L,W,D,L,-0.833333333,0.333333333,-0.166666667,6
Sunderland,Arsenal,04-10-2008,1,1,NH,2008,A,1,1.714285714,L,W,D,L,W,W,-0.285714286,1.142857143,-0.285714286,12
West Brom,Fulham,04-10-2008,1,0,H,2008,D,1,0.857142857,W,L,W,L,L,L,-0.142857143,-0.285714286,0.142857143,1
Wigan,Middlesbrough,04-10-2008,0,1,NH,2008,D,1.142857143,0.857142857,W,D,D,L,L,L,0.571428571,-0.428571429,0.714285714,1
Chelsea,Aston Villa,05-10-2008,2,0,H,2008,D,2,1.857142857,W,D,W,W,W,W,1.285714286,0.571428571,0.142857143,-4
Everton,Newcastle,05-10-2008,2,2,NH,2008,D,1,0.571428571,L,D,W,L,L,L,-0.571428571,-0.857142857,0.571428571,-7
Man City,Liverpool,05-10-2008,2,3,NH,2008,D,1.285714286,2,L,W,L,W,D,W,1,0.714285714,-0.285714286,5
Portsmouth,Stoke,05-10-2008,2,1,H,2008,A,1.285714286,0.571428571,W,L,W,L,D,L,-0.714285714,-0.714285714,0.714285714,-10
Tottenham,Hull,05-10-2008,0,1,NH,2008,D,0.285714286,1.571428571,L,D,L,W,D,W,-0.714285714,-0.285714286,-0.857142857,-7
West Ham,Bolton,05-10-2008,1,3,NH,2008,D,1.714285714,0.571428571,W,W,L,L,L,L,0.428571429,-0.571428571,1.142857143,-6
Arsenal,Everton,18-10-2008,3,1,H,2008,H,1.714285714,1,L,W,W,L,D,W,1.142857143,-0.571428571,0.285714286,-2
Aston Villa,Portsmouth,18-10-2008,0,0,NH,2008,D,1.625,1.5,L,W,W,W,W,L,0.25,-0.5,-0.25,-2
Bolton,Blackburn,18-10-2008,0,0,NH,2008,A,0.875,1.25,W,L,L,L,W,W,-0.25,-0.75,-0.25,9
Fulham,Sunderland,18-10-2008,0,0,NH,2008,H,0.875,1,D,L,L,D,L,W,-0.25,-0.25,-0.125,2
Liverpool,Wigan,18-10-2008,3,2,H,2008,A,2.125,1,W,W,D,L,W,D,0.75,0.375,0.375,-10
Man United,West Brom,18-10-2008,4,0,H,2008,A,1.75,1.25,W,W,W,W,W,L,1,0,0,-17
Middlesbrough,Chelsea,18-10-2008,0,5,NH,2008,D,1.125,2.125,W,L,L,W,W,D,-0.25,1.375,-0.625,11
Hull,West Ham,19-10-2008,1,0,H,2008,H,1.75,1.5,W,W,D,L,W,W,-0.125,0.125,0.125,8
Stoke,Tottenham,19-10-2008,2,1,H,2008,H,0.5,0.25,L,L,D,L,L,D,-0.75,-0.75,-0.125,7
Newcastle,Man City,20-10-2008,2,2,NH,2008,D,0.625,1.125,D,L,L,L,L,W,-0.75,0.75,-0.625,3
Blackburn,Middlesbrough,25-10-2008,1,1,NH,2008,H,1.25,1.125,L,W,W,W,L,L,-0.75,-0.25,0,-6
Everton,Man United,25-10-2008,1,1,NH,2008,H,0.888888889,1.666666667,L,D,L,D,W,W,-0.666666667,0.888888889,-0.666666667,4
Sunderland,Newcastle,25-10-2008,2,1,H,2008,D,1,0.666666667,D,D,L,D,D,L,-0.222222222,-0.666666667,0.444444444,3
West Brom,Hull,25-10-2008,0,3,NH,2008,D,1.111111111,1.888888889,L,W,W,W,W,W,-0.444444444,0,-0.444444444,0
Chelsea,Liverpool,26-10-2008,0,1,NH,2008,H,2.222222222,2.222222222,W,W,W,W,W,W,1.777777778,0.777777778,0,-2
Man City,Stoke,26-10-2008,3,0,H,2008,A,1.111111111,0.777777778,D,L,L,W,L,L,0.666666667,-0.555555556,0,-9
Portsmouth,Fulham,26-10-2008,1,1,NH,2008,H,1.444444444,0.888888889,D,W,W,D,D,L,-0.444444444,-0.222222222,0.888888889,-9
Tottenham,Bolton,26-10-2008,2,0,H,2008,H,0.222222222,0.888888889,L,L,L,D,W,L,-0.777777778,-0.222222222,-0.333333333,-5
West Ham,Arsenal,26-10-2008,0,2,NH,2008,A,1.333333333,1.777777778,L,L,W,W,D,L,0,1.111111111,-0.444444444,7
Wigan,Aston Villa,26-10-2008,0,4,NH,2008,A,0.888888889,1.555555556,L,L,W,D,L,W,0.222222222,0.222222222,-0.555555556,8
Newcastle,West Brom,28-10-2008,2,1,H,2008,A,0.666666667,1.111111111,D,D,L,L,W,W,-0.666666667,-0.444444444,-0.777777778,-6
Arsenal,Tottenham,29-10-2008,4,4,NH,2008,H,1.9,0.5,W,W,D,W,L,L,1.2,-0.5,0.6,-8
Aston Villa,Blackburn,29-10-2008,3,2,H,2008,H,1.7,1.2,W,D,L,D,D,L,0.6,-0.6,0.2,-1
Bolton,Everton,29-10-2008,0,1,NH,2008,H,0.8,0.9,L,D,W,D,L,D,-0.4,-0.6,0.1,11
Fulham,Wigan,29-10-2008,2,0,H,2008,H,1.1,0.8,W,D,D,L,L,L,0,-0.2,0.1,3
Hull,Chelsea,29-10-2008,0,3,NH,2008,A,2,2,W,W,W,L,W,W,0.3,1.5,0.3,16
Liverpool,Portsmouth,29-10-2008,1,0,H,2008,H,2.3,1.4,W,W,W,D,D,W,0.8,-0.4,0.5,-4
Man United,West Ham,29-10-2008,2,0,H,2008,A,1.8,1.2,W,D,W,L,L,L,1,-0.2,0.7,-9
Middlesbrough,Man City,29-10-2008,2,0,H,2008,D,1,1.3,D,L,W,W,D,L,-0.7,0.9,-0.3,4
Stoke,Sunderland,29-10-2008,1,0,H,2008,A,0.7,1.2,L,W,L,W,D,D,-0.8,-0.1,-0.4,3
Chelsea,Sunderland,01-11-2008,5,0,H,2008,H,2,1.2,L,W,W,W,D,D,1.5,-0.1,0.2,-13
Everton,Fulham,01-11-2008,1,0,H,2008,H,1.090909091,1,W,D,L,L,W,D,-0.454545455,-0.090909091,0,-12
Man United,Hull,01-11-2008,4,3,H,2008,H,1.909090909,1.818181818,W,W,D,L,W,W,1,0,0.090909091,-17
Middlesbrough,West Ham,01-11-2008,1,1,NH,2008,H,1.181818182,1.090909091,W,D,L,L,L,L,-0.454545455,-0.363636364,0.363636364,3
Portsmouth,Wigan,01-11-2008,1,2,NH,2008,H,1.272727273,0.727272727,L,D,D,L,L,L,-0.454545455,-0.363636364,0.454545455,-6
Stoke,Arsenal,01-11-2008,2,1,H,2008,H,0.909090909,1.818181818,W,L,W,D,W,W,-0.636363636,1.090909091,-0.181818182,15
Tottenham,Liverpool,01-11-2008,2,1,H,2008,H,0.545454545,2.363636364,D,W,L,W,W,W,-0.454545455,0.818181818,-1,7
West Brom,Blackburn,01-11-2008,2,2,NH,2008,H,0.909090909,1.090909091,L,L,L,L,D,D,-0.727272727,-0.636363636,0.090909091,11
Bolton,Man City,02-11-2008,2,0,H,2008,D,0.727272727,1.181818182,L,L,D,L,W,D,-0.454545455,0.636363636,0,7
Newcastle,Aston Villa,03-11-2008,2,0,H,2008,H,0.818181818,1.818181818,W,L,D,W,W,D,-0.545454545,0.636363636,-0.454545455,6
Arsenal,Man United,08-11-2008,2,1,H,2008,H,1.818181818,1.909090909,D,W,W,W,W,D,1.090909091,1,-0.454545455,2
Hull,Bolton,08-11-2008,0,1,NH,2008,A,1.666666667,0.916666667,L,L,W,W,L,L,-0.083333333,-0.25,0.166666667,2
Liverpool,West Brom,08-11-2008,3,0,H,2008,H,2.166666667,0.916666667,L,W,W,D,L,L,0.666666667,-0.666666667,0.666666667,-14
Sunderland,Portsmouth,08-11-2008,1,2,NH,2008,A,1,1.166666667,L,L,W,L,L,D,-0.583333333,-0.5,0,7
West Ham,Everton,08-11-2008,1,3,NH,2008,A,1.083333333,1.25,D,L,L,W,W,D,-0.333333333,-0.333333333,-0.583333333,5
Wigan,Stoke,08-11-2008,0,0,NH,2008,H,0.916666667,1.083333333,W,L,L,W,W,L,-0.25,-0.5,-0.5,-4
Aston Villa,Middlesbrough,09-11-2008,1,2,NH,2008,H,1.666666667,1.166666667,L,W,W,D,W,D,0.416666667,-0.416666667,-0.083333333,-7
Blackburn,Chelsea,09-11-2008,0,2,NH,2008,H,1.083333333,2.166666667,D,L,D,W,W,L,-0.583333333,1.916666667,-0.75,5
Fulham,Newcastle,09-11-2008,2,1,H,2008,A,1.166666667,1,W,L,W,W,W,L,0,-0.333333333,0,5
Man City,Tottenham,09-11-2008,1,2,NH,2008,D,1.083333333,0.75,L,L,W,W,D,W,0.416666667,-0.333333333,-0.25,-2
Arsenal,Aston Villa,15-11-2008,0,2,NH,2008,D,1.666666667,1.666666667,L,D,W,L,W,W,0.916666667,0.416666667,0.083333333,-3
Blackburn,Sunderland,15-11-2008,1,2,NH,2008,H,1,0.923076923,L,D,L,L,L,L,-0.692307692,-0.615384615,-0.076923077,-8
Bolton,Liverpool,15-11-2008,0,2,NH,2008,A,1.076923077,2.230769231,W,W,L,W,L,W,-0.153846154,0.846153846,-0.384615385,12
Fulham,Tottenham,15-11-2008,2,1,H,2008,H,1.307692308,0.923076923,W,W,L,W,W,D,0.076923077,-0.230769231,0,6
Man United,Stoke,15-11-2008,5,0,H,2008,D,1.846153846,1.076923077,W,L,W,D,W,W,1.153846154,-0.461538462,0,-17
Newcastle,Wigan,15-11-2008,2,2,NH,2008,H,0.923076923,0.923076923,L,W,W,D,W,L,-0.384615385,-0.230769231,0.230769231,-2
West Brom,Chelsea,15-11-2008,0,3,NH,2008,D,0.846153846,2.230769231,L,D,L,W,W,W,-0.846153846,1.923076923,-0.846153846,16
West Ham,Portsmouth,15-11-2008,0,0,NH,2008,H,1,1.307692308,L,D,L,W,L,L,-0.461538462,-0.384615385,-0.307692308,2
Everton,Middlesbrough,16-11-2008,1,1,NH,2008,D,1.384615385,1.307692308,W,W,W,W,D,W,-0.153846154,-0.307692308,0.153846154,-8
Hull,Man City,16-11-2008,2,2,NH,2008,H,1.538461538,1,L,L,L,L,L,L,-0.153846154,0.307692308,0.153846154,9
Aston Villa,Man United,22-11-2008,0,0,NH,2008,H,1.538461538,1.846153846,L,L,W,W,L,W,0.307692308,1.153846154,-0.230769231,5
Chelsea,Newcastle,22-11-2008,0,0,NH,2008,H,2.285714286,0.928571429,W,W,W,D,L,W,2,-0.357142857,0.357142857,-10
Liverpool,Fulham,22-11-2008,0,0,NH,2008,H,2.285714286,1.285714286,W,W,L,D,W,W,0.928571429,0.071428571,0.142857143,-13
Man City,Arsenal,22-11-2008,3,0,H,2008,A,1,1.642857143,D,L,L,L,W,L,0.285714286,0.714285714,-0.214285714,6
Middlesbrough,Bolton,22-11-2008,1,3,NH,2008,A,1.285714286,1,D,W,D,L,W,W,-0.285714286,-0.285714286,0.214285714,-3
Portsmouth,Hull,22-11-2008,2,2,NH,2008,A,1.285714286,1.5,D,W,L,D,L,L,-0.357142857,-0.142857143,0.071428571,-10
Stoke,West Brom,22-11-2008,1,0,H,2008,A,1,0.785714286,L,D,W,L,L,D,-0.785714286,-1,0.428571429,0
Sunderland,West Ham,23-11-2008,0,1,NH,2008,H,1.071428571,1,W,L,L,D,L,D,-0.5,-0.428571429,0.285714286,5
Tottenham,Blackburn,23-11-2008,1,0,H,2008,H,0.857142857,0.928571429,L,W,W,L,L,D,-0.285714286,-0.714285714,0.571428571,4
Wigan,Everton,24-11-2008,1,0,H,2008,A,0.928571429,1.357142857,D,D,W,D,W,W,-0.214285714,-0.142857143,-0.428571429,9
Aston Villa,Fulham,29-11-2008,0,0,NH,2008,A,1.642857143,1.285714286,W,L,L,D,W,W,0.428571429,0.071428571,-0.071428571,-11
Middlesbrough,Newcastle,29-11-2008,0,0,NH,2008,D,1.2,0.933333333,L,D,W,D,D,L,-0.4,-0.333333333,0,1
Stoke,Hull,29-11-2008,1,1,NH,2008,A,1.133333333,1.466666667,W,L,D,D,D,L,-0.666666667,-0.133333333,0.533333333,0
Sunderland,Bolton,29-11-2008,1,4,NH,2008,H,1,1.133333333,L,W,L,W,L,W,-0.533333333,-0.133333333,-0.4,-1
Wigan,West Brom,29-11-2008,2,1,H,2008,A,1.066666667,0.733333333,W,D,D,L,L,L,-0.133333333,-1,0.466666667,-4
Chelsea,Arsenal,30-11-2008,1,2,NH,2008,D,2.2,1.533333333,D,W,W,L,L,W,1.866666667,0.466666667,0.6,-1
Man City,Man United,30-11-2008,0,1,NH,2008,A,1.133333333,1.866666667,W,D,L,W,D,W,0.466666667,1.066666667,-0.4,8
Portsmouth,Blackburn,30-11-2008,3,2,H,2008,H,1.266666667,0.866666667,D,D,W,L,L,L,-0.333333333,-0.733333333,0.266666667,1
Tottenham,Everton,30-11-2008,0,1,NH,2008,H,1,1.266666667,W,L,W,L,D,W,-0.2,-0.2,0,6
Liverpool,West Ham,01-12-2008,0,0,NH,2008,H,2.2,1.133333333,D,W,W,W,D,L,0.866666667,-0.333333333,0.333333333,-6
Arsenal,Wigan,06-12-2008,1,0,H,2008,H,1.533333333,1.066666667,L,L,W,W,D,D,0.466666667,-0.133333333,-0.266666667,-11
Blackburn,Liverpool,06-12-2008,1,3,NH,2008,D,0.8125,2.125,L,L,L,D,D,W,-0.75,0.8125,-0.4375,3
Bolton,Chelsea,06-12-2008,0,2,NH,2008,H,1.25,2.0625,W,W,L,L,D,W,0.0625,1.6875,0.125,14
Fulham,Man City,06-12-2008,1,1,NH,2008,A,1.25,1.0625,D,D,D,L,W,D,0.0625,0.375,0.3125,8
Hull,Middlesbrough,06-12-2008,2,1,H,2008,H,1.4375,1.1875,D,D,D,D,L,D,-0.125,-0.375,-0.1875,5
Man United,Sunderland,06-12-2008,1,0,H,2008,H,1.9375,0.9375,W,W,D,L,L,W,1.0625,-0.6875,0.4375,-14
Newcastle,Stoke,06-12-2008,2,2,NH,2008,H,0.9375,1.125,D,D,D,D,W,L,-0.3125,-0.625,-0.125,-6
Everton,Aston Villa,07-12-2008,2,3,NH,2008,H,1.375,1.5625,W,L,D,D,D,W,-0.125,0.375,0.3125,-1
West Brom,Portsmouth,07-12-2008,1,1,NH,2008,H,0.6875,1.375,L,L,L,W,D,D,-1,-0.25,-0.4375,10
West Ham,Tottenham,08-12-2008,0,2,NH,2008,H,1.125,0.9375,D,W,D,L,W,L,-0.3125,-0.25,-0.1875,-1
Aston Villa,Bolton,13-12-2008,4,2,H,2008,H,1.5625,1.25,D,D,W,W,W,L,0.375,0.0625,-0.4375,-10
Liverpool,Hull,13-12-2008,2,2,NH,2008,D,2.176470588,1.529411765,W,D,D,W,D,D,0.882352941,-0.058823529,0.294117647,-14
Man City,Everton,13-12-2008,0,1,NH,2008,D,1.058823529,1.294117647,D,L,W,L,W,L,0.352941176,-0.176470588,-0.117647059,4
Middlesbrough,Arsenal,13-12-2008,1,1,NH,2008,H,1.117647059,1.705882353,L,D,L,W,W,L,-0.411764706,0.529411765,-0.235294118,10
Stoke,Fulham,13-12-2008,0,0,NH,2008,H,1.117647059,1.235294118,D,D,W,D,D,D,-0.588235294,0.058823529,-0.058823529,1
Sunderland,West Brom,13-12-2008,4,0,H,2008,H,0.882352941,0.705882353,L,L,L,D,L,L,-0.705882353,-0.941176471,0.117647059,-3
Tottenham,Man United,13-12-2008,0,0,NH,2008,H,1.058823529,1.882352941,W,L,W,D,W,W,-0.117647059,1,-0.117647059,10
Wigan,Blackburn,13-12-2008,3,0,H,2008,D,1.117647059,0.764705882,L,W,W,L,L,L,-0.117647059,-0.823529412,0.470588235,7
Chelsea,West Ham,14-12-2008,1,1,NH,2008,H,2.117647059,1.058823529,W,L,D,L,D,W,1.705882353,-0.411764706,0.294117647,-8
Portsmouth,Newcastle,14-12-2008,0,3,NH,2008,A,1.352941176,0.941176471,D,W,D,D,D,D,-0.235294118,-0.294117647,0.294117647,-4
Blackburn,Stoke,20-12-2008,3,0,H,2008,D,0.764705882,1.117647059,L,L,L,D,D,W,-0.823529412,-0.588235294,-0.352941176,-11
Bolton,Portsmouth,20-12-2008,2,1,H,2008,H,1.111111111,1.277777778,L,L,W,L,D,W,-0.166666667,-0.388888889,0,8
Fulham,Middlesbrough,20-12-2008,3,0,H,2008,D,1.333333333,1.111111111,W,D,D,D,L,D,0.222222222,-0.388888889,0.222222222,4
Hull,Sunderland,20-12-2008,1,4,NH,2008,H,1.5,1,D,W,D,W,L,L,-0.055555556,-0.444444444,0.055555556,3
West Ham,Aston Villa,20-12-2008,0,1,NH,2008,H,1.055555556,1.722222222,D,L,D,W,W,D,-0.388888889,0.5,-0.277777778,4
Arsenal,Liverpool,21-12-2008,1,1,NH,2008,H,1.666666667,2.111111111,D,W,W,D,W,D,0.5,0.833333333,-0.111111111,-1
Newcastle,Tottenham,21-12-2008,2,1,H,2008,H,1.055555556,1.055555556,W,D,D,D,W,L,-0.111111111,-0.111111111,0,1
West Brom,Man City,21-12-2008,2,1,H,2008,H,0.666666667,1,L,D,L,L,D,L,-1.111111111,0.277777778,-0.222222222,9
Everton,Chelsea,22-12-2008,0,0,NH,2008,A,1.388888889,2.055555556,W,L,W,D,W,L,-0.111111111,1.611111111,-0.055555556,3
Aston Villa,Arsenal,26-12-2008,2,2,NH,2008,D,1.722222222,1.666666667,W,W,D,D,W,W,0.5,0.5,0.222222222,3
Chelsea,West Brom,26-12-2008,2,0,H,2008,D,2.055555556,0.666666667,D,W,L,L,D,L,1.611111111,-1.111111111,0.388888889,-16
Liverpool,Bolton,26-12-2008,3,0,H,2008,H,2.052631579,1.210526316,D,D,W,W,L,L,0.789473684,-0.105263158,-0.105263158,-12
Man City,Hull,26-12-2008,5,1,H,2008,H,0.947368421,1.421052632,L,L,D,L,D,W,0.210526316,-0.210526316,-0.105263158,-9
Middlesbrough,Everton,26-12-2008,0,1,NH,2008,H,1.052631579,1.368421053,L,D,L,D,W,L,-0.526315789,-0.105263158,-0.263157895,8
Portsmouth,West Ham,26-12-2008,1,4,NH,2008,A,1.210526316,1,L,L,D,L,D,L,-0.421052632,-0.421052632,0,-2
Stoke,Man United,26-12-2008,0,1,NH,2008,H,1.052631579,2,L,D,D,W,W,D,-0.684210526,1,-0.368421053,17
Sunderland,Blackburn,26-12-2008,0,0,NH,2008,H,1.105263158,0.842105263,W,W,L,W,L,L,-0.263157895,-0.736842105,0.157894737,8
Tottenham,Fulham,26-12-2008,0,0,NH,2008,H,1,1.315789474,L,D,W,D,W,D,-0.157894737,0.210526316,0,-6
Wigan,Newcastle,26-12-2008,2,1,H,2008,H,1.315789474,1.157894737,W,W,L,W,W,D,0.105263158,-0.052631579,0.157894737,2
Arsenal,Portsmouth,28-12-2008,1,0,H,2008,D,1.631578947,1.210526316,D,D,W,L,L,D,0.473684211,-0.421052632,0.157894737,-5
Blackburn,Man City,28-12-2008,2,2,NH,2008,H,0.842105263,0.947368421,W,L,L,L,L,D,-0.736842105,0.210526316,-0.052631579,-2
Bolton,Wigan,28-12-2008,0,1,NH,2008,A,1.15,1.4,L,W,L,W,W,W,-0.25,0.15,-0.3,2
Everton,Sunderland,28-12-2008,3,0,H,2008,A,1.45,1.1,W,D,W,D,W,W,-0.05,-0.25,0.15,-10
Fulham,Chelsea,28-12-2008,2,2,NH,2008,A,1.3,2.05,D,D,W,W,D,D,0.2,1.55,-0.05,15
Newcastle,Liverpool,28-12-2008,1,5,NH,2008,D,1.1,2.1,L,W,W,W,D,D,-0.1,0.9,-0.05,8
West Brom,Tottenham,28-12-2008,2,0,H,2008,D,0.75,1,L,W,L,D,L,D,-1.05,-0.15,-0.05,7
West Ham,Stoke,28-12-2008,2,1,H,2008,H,1.1,1,W,L,D,L,L,D,-0.25,-0.7,0.1,-8
Man United,Middlesbrough,29-12-2008,1,0,H,2008,H,2.05,1,W,W,W,L,L,D,1.1,-0.55,0.55,-12
Hull,Aston Villa,30-12-2008,0,1,NH,2008,H,1.35,1.75,L,L,D,D,W,W,-0.4,0.5,-0.3,12
Arsenal,Bolton,10-01-2009,1,0,H,2009,H,1.6,1.15,D,D,D,L,W,L,0.45,-0.25,0.15,-13
Aston Villa,West Brom,10-01-2009,2,1,H,2009,D,1.75,0.75,D,W,W,L,W,L,0.5,-1.05,0.35,-12
Everton,Hull,10-01-2009,2,0,H,2009,H,1.523809524,1.285714286,W,W,D,L,L,L,0.095238095,-0.428571429,0.285714286,-13
Middlesbrough,Sunderland,10-01-2009,1,1,NH,2009,A,0.952380952,1.047619048,L,L,L,L,D,W,-0.571428571,-0.380952381,-0.285714286,-2
Newcastle,West Ham,10-01-2009,2,2,NH,2009,D,1.047619048,1.19047619,L,L,W,W,W,L,-0.285714286,-0.19047619,0,2
Stoke,Liverpool,10-01-2009,0,0,NH,2009,D,0.952380952,2.142857143,L,L,L,W,W,D,-0.714285714,1.047619048,-0.428571429,14
Man United,Chelsea,11-01-2009,3,0,H,2009,H,2.095238095,2,W,W,W,D,W,D,1.095238095,1.476190476,0.19047619,-1
Wigan,Tottenham,11-01-2009,1,0,H,2009,H,1.476190476,0.952380952,W,W,W,L,D,L,0.19047619,-0.238095238,0.333333333,3
Man United,Wigan,14-01-2009,1,0,H,2009,H,2.095238095,1.476190476,W,W,W,W,W,W,1.095238095,0.19047619,0.047619048,-13
Blackburn,Newcastle,17-01-2009,3,0,H,2009,D,0.857142857,1.047619048,D,D,W,L,L,W,-0.666666667,-0.285714286,-0.095238095,-5
Bolton,Man United,17-01-2009,0,1,NH,2009,H,1.095238095,2.095238095,L,L,W,W,W,W,-0.285714286,1.095238095,-0.476190476,15
Chelsea,Stoke,17-01-2009,2,1,H,2009,D,2,0.952380952,D,W,D,L,L,L,1.476190476,-0.714285714,0.333333333,-16
Hull,Arsenal,17-01-2009,1,3,NH,2009,A,1.227272727,1.727272727,L,L,L,W,W,D,-0.5,0.5,-0.363636364,15
Man City,Wigan,17-01-2009,1,0,H,2009,H,1.136363636,1.409090909,W,D,W,L,W,W,0.409090909,0.136363636,-0.227272727,-5
Sunderland,Aston Villa,17-01-2009,1,2,NH,2009,H,1.045454545,1.863636364,D,L,D,W,W,D,-0.363636364,0.545454545,-0.227272727,9
West Brom,Middlesbrough,17-01-2009,3,0,H,2009,H,0.818181818,0.954545455,L,W,L,D,L,L,-0.909090909,-0.545454545,0.181818182,5
Tottenham,Portsmouth,18-01-2009,1,1,NH,2009,H,0.909090909,1.090909091,L,L,D,D,L,L,-0.272727273,-0.545454545,0.045454545,3
West Ham,Fulham,18-01-2009,3,1,H,2009,D,1.181818182,1.181818182,D,W,W,L,L,D,-0.181818182,0.045454545,0.136363636,-7
Liverpool,Everton,19-01-2009,1,1,NH,2009,A,2.090909091,1.590909091,D,W,W,W,W,W,1,0.181818182,-0.181818182,-1
Portsmouth,Aston Villa,27-01-2009,0,1,NH,2009,A,1.090909091,1.863636364,D,L,L,W,W,D,-0.545454545,0.545454545,-0.545454545,2
Sunderland,Fulham,27-01-2009,1,0,H,2009,D,1.045454545,1.181818182,D,L,D,L,L,D,-0.363636364,0.045454545,0.136363636,-2
Tottenham,Stoke,27-01-2009,3,1,H,2009,A,0.909090909,0.954545455,L,L,D,D,L,L,-0.272727273,-0.681818182,0,-7
West Brom,Man United,27-01-2009,0,5,NH,2009,H,0.913043478,2.173913043,W,L,W,W,W,W,-0.739130435,1.260869565,-0.260869565,17
Blackburn,Bolton,28-01-2009,2,2,NH,2009,H,0.956521739,1,D,W,D,L,L,L,-0.47826087,-0.347826087,0.260869565,-9
Chelsea,Middlesbrough,28-01-2009,2,0,H,2009,D,1.956521739,0.913043478,W,L,D,L,D,L,1.260869565,-0.652173913,0.304347826,-11
Everton,Arsenal,28-01-2009,1,1,NH,2009,A,1.565217391,1.782608696,D,W,W,W,W,W,0.173913043,0.565217391,0,2
Man City,Newcastle,28-01-2009,2,1,H,2009,H,1.217391304,1,W,W,D,L,D,L,0.434782609,-0.391304348,0.260869565,-3
West Ham,Hull,28-01-2009,2,0,H,2009,H,1.260869565,1.173913043,W,D,W,L,L,L,-0.086956522,-0.565217391,0.434782609,-8
Wigan,Liverpool,28-01-2009,1,1,NH,2009,A,1.347826087,2.043478261,L,L,W,D,D,W,0.086956522,0.956521739,0,10
Arsenal,West Ham,31-01-2009,0,0,NH,2009,D,1.782608696,1.260869565,W,W,W,W,D,W,0.565217391,-0.086956522,0.043478261,-7
Aston Villa,Wigan,31-01-2009,0,0,NH,2009,A,1.913043478,1.347826087,W,W,W,L,L,W,0.565217391,0.086956522,0.173913043,-8
